8.736093715747380584e-01 8.067144176861345883e+00 8.791679966217143261e-02 7.995579623937443259e+00 4.355215374386286697e+00 1.515511573939769319e+00 7.032331909181273044e-01 -4.771079258020556324e-01 -4.771079258020556324e-01 4.785289334261437211e-01
3.066506248048805894e+00 3.142302192470876498e+00 1.103348704953867276e+01 -2.078912153614779212e-01 4.291654390350114312e+00 1.840426628864247016e+00 1.636527857904599870e+00 1.164307060380926906e+00 1.164307060380926906e+00 1.975188480779672018e+00
7.906348951676110959e-01 1.042905818978330501e+01 -2.909683243720151413e-01 2.232115495814611439e+00 4.268541305246050577e+00 1.353054046477530470e+00 2.919808025010999231e+00 3.045182580946028117e-01 3.045182580946028117e-01 1.615821075341677959e+00
2.319735960384663453e+00 2.556011480043439477e+00 1.482233828988053936e+01 6.755594904091751784e-01 4.181867236105815344e+00 1.677969101402008167e+00 -5.506872600838156467e-02 1.086144441991261367e+00 1.086144441991261367e+00 1.104251004071121756e+00
2.888703798604962181e+00 2.556011480043439477e+00 1.086509366107903496e+01 1.979701008451568045e+00 4.100971438241594491e+00 1.109367755284172086e+00 1.228211441098018053e+00 1.007981823601595828e+00 1.007981823601595828e+00 1.720096758466782005e-01
-2.406193116066802362e-01 4.381888270174600031e+00 5.509986179261772143e-01 6.985921674485268795e+00 4.083636624413547800e+00 -1.090637006826194189e-01 2.336498858144453905e+00 1.091117121204382145e-01 1.091117121204382145e-01 6.962633026032812866e-01
2.947971281752910233e+00 5.504216205392836514e+00 1.300151467770810920e-01 4.882467613126570960e+00 4.066301810585501109e+00 1.109367755284172086e+00 8.198950242914364583e-01 -1.180571491309047927e+00 -1.180571491309047927e+00 2.793277809629693742e+00
3.994695063911558042e-01 -2.414327763960448514e-01 -1.225749359123766979e-01 4.377638638400483728e+00 4.025853911653390682e+00 1.271825282746410934e+00 9.365568576647455012e-01 -1.727709820036708921e+00 -1.727709820036708921e+00 5.842252291432007416e-01
3.836983528972127022e+00 3.611334762412826027e+00 3.666276304429489485e+00 2.316253658268959459e+00 3.979627741445264988e+00 2.246570447519844027e+00 3.619779025250853710e+00 1.476957533939590617e+00 1.476957533939590617e+00 3.662101360423902996e+00
5.318670607670821227e+00 2.824030091438839207e+00 -2.909683243720151413e-01 2.610737226859177085e+00 3.904510214857060735e+00 1.190596519015291621e+00 3.444786275190890201e+00 3.045182580946028117e-01 3.045182580946028117e-01 9.689597455532885650e-01
4.903798225635187080e+00 3.209306845319726431e+00 -2.067716301421959613e-01 2.610737226859177085e+00 3.869840587200966464e+00 1.190596519015291621e+00 1.869851524651217733e+00 1.481930213152716780e-01 1.481930213152716780e-01 4.270912023754151576e+00
3.493232126714029828e+00 4.415390596599025663e+00 -1.225749359123766979e-01 3.999016907355918082e+00 3.800501331888777923e+00 1.271825282746410934e+00 4.699095241715092186e-01 1.086144441991261367e+00 1.086144441991261367e+00 1.043640465877616746e-01
3.742155555935410494e+00 4.683409207994425394e+00 -2.909683243720151413e-01 2.779013551767873125e+00 3.800501331888777923e+00 -1.652410211573888787e+00 -2.300614760683451776e-01 6.171687316532664669e-01 6.171687316532664669e-01 -2.458543418704794287e-02
-2.406193116066802362e-01 4.515897575872299896e+00 -2.067716301421959613e-01 4.251431394718961698e+00 3.783166518060730787e+00 1.271825282746410934e+00 7.615641076047818814e-01 2.263556397049372726e-01 2.263556397049372726e-01 3.465506250390176568e+00
2.616073376124402383e+00 5.152441777936374478e+00 5.509986179261772143e-01 4.461776800854830860e+00 3.777388246784715076e+00 1.434282810208649783e+00 1.928182441337872310e+00 -5.552705441917212825e-01 -5.552705441917212825e-01 8.680561481069773322e+00
3.493232126714029828e+00 -2.079304499716198573e-01 8.791679966217143261e-02 -2.078912153614779212e-01 3.777388246784715076e+00 2.165341683788724936e+00 -5.800469761882723896e-01 1.476957533939590617e+00 1.476957533939590617e+00 5.186935257986253767e-01
4.050346468304739211e+00 3.259560334956363992e+00 2.066539114062923677e+00 2.568668145632003519e+00 3.771609975508699364e+00 -1.090637006826194189e-01 2.803146191637690521e+00 1.398794915549925078e+00 1.398794915549925078e+00 3.247771881213039169e+00
4.844530742487239472e+00 1.416932381612990843e+00 5.392308536140783204e+00 6.334904091820011685e-01 3.725383805300573670e+00 1.840426628864247016e+00 7.615641076047818814e-01 1.476957533939590617e+00 1.476957533939590617e+00 9.435926345811948002e-01
2.829436315457014572e+00 4.733662697631062066e+00 -1.225749359123766979e-01 4.293500475946135708e+00 3.627153193608306569e+00 1.028138991553052772e+00 8.198950242914364583e-01 1.086144441991261367e+00 1.086144441991261367e+00 2.192093592845716782e-02
3.090213241307985026e+00 4.281381290901324910e+00 2.563101881218099454e-01 3.872809663674396052e+00 3.586705294676196587e+00 1.515511573939769319e+00 2.365858574248911050e-01 1.007981823601595828e+00 1.007981823601595828e+00 2.826271367148059169e-02
4.536339830117911198e+00 -1.911792867594073742e-01 -2.067716301421959613e-01 2.400391820723307479e+00 3.540479124468070893e+00 1.921655392595366552e+00 3.794771775310817219e+00 3.826808764842690724e-01 3.826808764842690724e-01 5.532925794615812798e+00
3.706595066046642017e+00 4.013362679505925179e+00 -2.909683243720151413e-01 2.484529983177655499e+00 3.534700853192055181e+00 4.595376454352166351e-01 -4.050542261283087697e-01 1.481930213152716780e-01 1.481930213152716780e-01 -2.232944701351152472e-01
3.303576180640596771e+00 3.460574293502913346e+00 7.193920063858159075e-01 4.041085988583091648e+00 3.500031225535960466e+00 2.002884156326485865e+00 1.111549607724709121e+00 9.298192052119301776e-01 9.298192052119301776e-01 1.842011148176180058e+00
3.493232126714029828e+00 3.360067314229639113e+00 4.247035765814483610e-01 3.830740582447222042e+00 3.488474682983929487e+00 2.165341683788724936e+00 4.669735525610635207e+00 1.242469678770593777e+00 1.242469678770593777e+00 1.070781643292292706e+01
-2.406193116066802362e-01 4.281381290901324910e+00 6.276373825553886121e+00 2.316253658268959459e+00 3.465361597879866640e+00 3.783088817040972107e-01 1.169880524411363698e+00 1.481930213152716780e-01 1.481930213152716780e-01 -2.000412850773626849e-01
2.924264288493731101e+00 3.912855700232650502e+00 2.563101881218099454e-01 3.872809663674396052e+00 3.390244071291662387e+00 2.084112920057605400e+00 2.803146191637690521e+00 1.242469678770593777e+00 1.242469678770593777e+00 4.934684760857269481e+00
5.417114659462305415e-01 6.777304609520985679e+00 -1.646732830272862880e-01 5.471434750307006212e+00 3.378687528739630519e+00 1.353054046477530470e+00 7.032331909181273044e-01 -2.274848148764370137e+00 -2.274848148764370137e+00 9.605040418959239767e-01
2.746461839049887832e+00 3.896104537020438130e+00 2.142118410069002998e-01 4.419707719627657738e+00 3.367130986187599540e+00 1.271825282746410934e+00 9.365568576647455012e-01 -2.426200706330575441e-01 -2.426200706330575441e-01 2.505783885279298406e+00
3.374697160418134168e+00 2.673269622528926970e+00 3.876768040004037630e+00 1.643148358634176409e+00 3.361352714911583828e+00 5.339382677961945073e-02 3.036469858384308385e+00 1.086144441991261367e+00 1.086144441991261367e+00 5.208074517129664960e-01
5.520180050373844516e+00 1.852462625130515184e+00 -1.225749359123766979e-01 2.454190774391874167e-03 3.355574443635567672e+00 2.246570447519844027e+00 2.511491608204417858e+00 1.086144441991261367e+00 1.086144441991261367e+00 2.455049663335111099e+00
2.639780369383581515e+00 4.030113842718137995e+00 5.930969650410868876e-01 3.914878744901570062e+00 3.344017901083536692e+00 1.840426628864247016e+00 -5.217160595016178126e-01 -6.334331625813868216e-01 -6.334331625813868216e-01 5.084773500775490618e+00
2.663487362642760647e+00 2.321495195072464934e+00 8.212897792839727984e+00 -2.078912153614779212e-01 3.344017901083536692e+00 5.407664091663361150e-01 1.782549407382365558e-01 4.608434948739346670e-01 4.608434948739346670e-01 2.121742682191598839e-01
3.931811502008843551e+00 1.684950993008390130e+00 5.813292007289879493e+00 2.454190774391874167e-03 3.338239629807520981e+00 1.271825282746410934e+00 1.228211441098018053e+00 1.242469678770593777e+00 1.242469678770593777e+00 1.004896486097087926e+00
4.761556266080112287e+00 1.919467277979365116e+00 -2.067716301421959613e-01 2.274184577041785449e+00 3.303570002151426266e+00 1.109367755284172086e+00 4.115786074848546972e-01 -8.629483385372641036e-02 -8.629483385372641036e-02 2.201378553614174116e+00
